Year,Month,Day,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
2019,1,1,11,96.28,117.64,153.72,194.98,28.37,708.58,49.79,186.45,205.30,1257.81,53.02,372.65,931.08,79.34,47.67,10.82,195.96,98.24,66.03,570.06,161.39,107.22,158.03,165.47,179.99,311.44,1214.60,65.37,1159.64,211.07,30.51,243.18,296.04,254.88,105.75,22.63,301.49,43.21,140.63,111.39,50.56,309.94,49.52,9.17,172.39,70.72,797.71,27.23,132.14,700.64,169.14,275.17,415.30,87.88,404.86,125.95,381.25,584.60,1338.58,335.75,565.49,316.88,567.62,523.57,62.02,14.52,681.29,957.74,643.28,337.34,129.04,184.84,249.97,46.93,19.52,472.40,58.49,153.64,129.44,57.40,503.16,651.39,1024.13,879.36,72.92,987.55,2.14,104.39,1320.85,267.69,396.92,83.41,86.26,122.56,92.17,526.52,398.05,399.74,298.72,582.83,595.77,417.79,111.08,1357.71,322.63,755.37,86.42,634.31,810.54,106.76,63.99,605.20,179.91,1588.14,206.57,754.57,992.88,347.39,36.48,129.16,10.44,15.00,3.46
2019,1,1,12,93.38,117.67,153.72,194.04,28.21,721.60,50.71,183.18,199.11,1280.93,53.99,372.64,948.19,79.34,46.84,10.83,192.52,97.69,65.66,580.54,161.68,107.41,155.25,162.56,178.98,311.43,1236.93,65.49,1139.30,211.46,30.34,241.82,290.84,255.35,105.79,22.23,307.04,42.97,139.96,113.44,50.65,315.64,48.65,8.89,169.36,70.33,783.71,27.28,131.40,700.62,168.20,270.34,415.29,85.23,412.30,123.74,379.42,584.80,1338.54,341.92,555.57,315.36,578.06,514.39,61.68,14.55,678.02,953.14,640.19,337.95,128.32,183.81,248.58,47.02,19.52,481.08,58.59,156.46,127.17,57.08,488.00,663.37,1006.17,875.13,72.52,982.81,2.18,102.56,1314.51,266.41,389.96,83.01,87.84,122.78,91.73,523.99,405.36,387.70,304.21,580.03,606.72,425.47,110.46,1382.67,321.08,751.74,88.01,623.18,825.43,103.54,63.69,601.83,178.91,1617.33,210.37,750.95,1011.13,345.45,36.55,129.20,10.44,15.01,3.35
2019,1,1,13,89.98,115.93,154.38,191.21,27.88,719.85,50.59,179.49,191.87,1277.82,53.86,374.25,945.88,79.68,45.89,10.66,188.64,96.53,64.88,579.13,160.53,106.65,152.13,159.29,176.86,312.78,1233.92,65.02,1116.34,209.95,29.98,238.95,284.98,253.53,104.22,21.78,306.29,42.46,137.91,113.16,50.29,314.87,47.67,8.57,165.95,69.49,767.93,27.09,129.84,703.66,166.20,264.90,417.09,82.13,411.30,121.25,373.88,576.12,1344.34,341.08,544.38,310.76,576.65,504.02,60.94,14.45,668.13,939.23,630.85,335.54,126.80,181.62,245.63,46.68,19.23,479.91,58.18,156.08,124.61,56.40,470.24,661.75,985.90,862.36,71.66,968.47,2.17,100.49,1295.32,262.52,382.10,81.79,87.63,121.91,90.39,516.34,404.38,373.59,303.47,571.56,605.24,424.44,109.15,1379.31,316.39,740.77,87.80,610.63,823.42,99.77,62.76,594.68,176.78,1613.39,209.86,739.99,1008.67,341.35,36.29,127.28,10.28,14.78,3.23
2019,1,1,14,85.82,114.63,154.61,188.84,27.41,710.33,49.92,178.25,183.00,1260.92,53.15,374.80,933.38,79.80,45.58,10.55,187.34,94.92,63.80,571.47,158.59,105.36,151.08,158.19,173.91,313.24,1217.61,64.23,1108.66,207.41,29.48,234.97,283.03,250.46,103.05,21.63,302.24,41.75,136.21,111.67,49.68,310.71,47.34,8.17,164.81,68.34,762.64,26.76,127.68,704.69,163.43,263.07,417.70,78.34,405.86,120.42,369.26,569.67,1346.31,336.58,540.64,306.91,569.02,500.56,59.93,14.27,659.86,927.62,623.05,331.49,124.69,178.60,241.54,46.12,19.02,473.57,57.47,154.02,123.75,55.46,448.51,653.01,979.12,851.70,70.46,956.49,2.14,99.80,1279.31,259.27,379.47,80.78,86.47,120.43,89.27,509.96,399.03,356.32,299.46,564.49,597.24,418.83,107.33,1361.07,312.48,731.61,86.64,606.43,812.54,95.16,61.98,584.78,173.84,1592.07,207.09,730.84,995.34,335.67,35.85,125.86,10.17,14.62,3.08
2019,1,1,15,85.52,113.77,153.68,186.51,27.11,698.40,49.08,180.01,182.36,1239.75,52.26,372.54,917.70,79.32,46.03,10.47,189.19,93.88,63.10,561.87,156.87,104.21,152.57,159.75,172.01,311.36,1197.16,63.54,1119.57,205.16,29.16,232.40,285.81,247.75,102.28,21.84,297.16,41.29,134.52,109.79,49.14,305.49,47.80,8.14,166.43,67.59,770.14,26.47,126.29,700.45,161.65,265.66,415.18,78.06,399.04,121.60,364.69,565.41,1338.21,330.92,545.95,303.11,559.47,505.48,59.27,14.12,651.69,916.13,615.33,327.89,123.32,176.65,238.90,45.62,18.88,465.61,56.85,151.43,124.97,54.86,446.95,642.04,988.74,841.15,69.69,944.65,2.11,100.78,1263.47,256.06,383.20,79.78,85.02,119.13,88.17,503.64,392.33,355.08,294.43,557.50,587.21,411.79,106.16,1338.21,308.61,722.55,85.18,612.39,798.89,94.83,61.21,578.39,171.94,1565.33,203.61,721.79,978.62,332.00,35.46,124.92,10.09,14.51,3.07
2019,1,1,16,84.13,114.16,153.16,186.18,27.02,695.54,48.88,183.31,179.39,1234.67,52.04,371.29,913.95,79.05,46.87,10.50,192.66,93.58,62.90,559.58,158.45,105.27,155.37,162.69,171.46,310.31,1192.26,64.18,1140.15,207.23,29.07,231.66,291.06,250.25,102.63,22.25,295.95,41.16,134.28,109.34,49.64,304.24,48.68,8.01,169.49,67.37,784.30,26.74,125.88,698.10,161.13,270.55,413.79,76.79,397.41,123.83,364.04,567.32,1333.72,329.57,555.99,302.58,557.18,514.77,59.08,14.26,650.54,914.51,614.25,331.20,122.93,176.08,238.13,46.08,18.94,463.71,57.42,150.81,127.26,54.68,439.67,639.41,1006.92,839.67,69.47,942.98,2.10,102.64,1261.23,255.61,390.25,79.64,84.67,120.33,88.01,502.75,390.72,349.30,293.23,556.52,584.81,410.11,105.82,1332.74,308.07,721.28,84.83,623.65,795.62,93.29,61.11,576.54,171.39,1558.92,202.77,720.51,974.61,330.94,35.82,125.34,10.13,14.56,3.02
2019,1,1,17,87.59,116.13,153.42,188.43,27.38,712.00,50.03,189.49,186.76,1263.88,53.27,371.92,935.57,79.19,48.45,10.68,199.15,94.80,63.72,572.81,160.71,106.77,160.60,168.16,173.69,310.84,1220.46,65.09,1178.53,210.20,29.44,234.68,300.86,253.82,104.40,22.99,302.95,41.70,135.91,111.93,50.35,311.44,50.32,8.34,175.20,68.25,810.71,27.12,127.52,699.28,163.23,279.65,414.49,79.95,406.81,128.00,368.44,577.13,1335.98,337.36,574.71,306.23,570.36,532.10,59.85,14.46,658.40,925.56,621.67,335.93,124.53,178.38,241.23,46.74,19.27,474.68,58.24,154.38,131.55,55.39,457.73,654.54,1040.82,849.81,70.37,954.37,2.15,106.09,1276.47,258.70,403.39,80.60,86.67,122.05,89.07,508.83,399.96,363.65,300.16,563.24,598.64,419.81,107.20,1364.26,311.79,729.99,86.84,644.64,814.44,97.12,61.84,584.05,173.62,1595.80,207.57,729.22,997.67,335.25,36.33,127.51,10.30,14.81,3.15
2019,1,1,18,92.31,122.77,155.24,198.71,28.63,754.84,53.04,201.19,196.85,1339.92,56.48,376.34,991.86,80.13,51.44,11.29,211.45,99.15,66.64,607.28,165.72,110.10,170.52,178.55,181.67,314.53,1293.89,67.12,1251.35,216.74,30.80,245.45,319.45,261.73,110.36,24.42,321.18,43.61,143.32,118.66,51.91,330.17,53.43,8.79,186.02,71.38,860.80,27.96,133.38,707.59,170.72,296.93,419.41,84.26,431.29,135.91,388.55,610.10,1351.85,357.66,610.22,322.94,604.68,564.98,62.60,14.91,694.33,976.07,655.59,346.40,130.25,186.56,252.31,48.19,20.37,503.24,60.06,163.67,139.67,57.94,482.44,693.92,1105.13,896.19,73.60,1006.45,2.28,112.65,1346.13,272.82,428.31,85.00,91.89,125.85,93.94,536.60,424.03,383.28,318.22,593.98,634.66,445.07,112.12,1446.35,328.80,769.83,92.06,684.47,863.45,102.36,65.22,610.86,181.59,1691.81,220.06,769.01,1057.70,350.64,37.46,134.79,10.89,15.65,3.32
2019,1,1,19,98.72,125.65,157.49,203.19,30.15,776.57,54.57,208.58,210.51,1378.51,58.11,381.79,1020.42,81.29,53.33,11.56,219.21,104.42,70.18,624.76,170.58,113.33,176.78,185.11,191.32,319.09,1331.15,69.09,1297.27,223.10,32.43,258.49,331.17,269.41,112.95,25.31,330.42,45.93,146.55,122.08,53.44,339.68,55.39,9.40,192.85,75.17,892.38,28.78,140.46,717.84,179.79,307.83,425.49,90.11,443.71,140.90,397.31,624.42,1371.43,367.96,632.61,330.23,622.09,585.71,65.93,15.35,709.99,998.08,670.37,356.56,137.17,196.47,265.71,49.61,20.85,517.73,61.82,168.38,144.80,61.01,515.92,713.90,1145.68,916.39,77.51,1029.15,2.34,116.78,1376.48,278.97,444.02,86.92,94.53,129.54,96.05,548.69,436.24,409.88,327.39,607.37,652.94,457.88,118.07,1487.99,336.22,787.18,94.71,709.59,888.31,109.47,66.69,643.30,191.24,1740.53,226.40,786.35,1088.15,369.26,38.56,137.95,11.15,16.02,3.55
2019,1,1,20,96.55,124.94,158.47,201.95,30.37,773.14,54.33,207.82,205.89,1372.42,57.85,384.15,1015.91,81.79,53.14,11.49,218.42,105.18,70.70,622.00,170.77,113.45,176.14,184.44,192.71,321.06,1325.27,69.17,1292.58,223.34,32.67,260.38,329.98,269.70,112.32,25.22,328.96,46.26,145.66,121.54,53.49,338.18,55.19,9.20,192.15,75.72,889.16,28.82,141.49,722.27,181.11,306.72,428.12,88.13,441.75,140.39,394.90,620.91,1379.91,366.34,630.32,328.22,619.34,583.59,66.41,15.37,705.68,992.02,666.30,356.95,138.17,197.91,267.65,49.66,20.73,515.44,61.89,167.64,144.28,61.46,504.60,710.74,1141.54,910.83,78.08,1022.90,2.33,116.36,1368.12,277.27,442.42,86.39,94.12,129.68,95.47,545.36,434.31,400.88,325.94,603.68,650.05,455.86,118.94,1481.42,334.17,782.40,94.30,707.03,884.38,107.06,66.28,648.00,192.64,1732.84,225.40,781.58,1083.35,371.96,38.60,137.18,11.08,15.93,3.47
2019,1,1,21,97.28,124.32,157.94,199.20,30.29,767.99,53.97,204.45,207.43,1363.28,57.46,382.89,1009.14,81.52,52.28,11.44,214.87,104.89,70.50,617.86,169.69,112.73,173.28,181.44,192.17,320.00,1316.44,68.73,1271.59,221.94,32.58,259.64,324.62,268.00,111.76,24.81,326.77,46.13,143.68,120.73,53.16,335.93,54.30,9.26,189.03,75.51,874.72,28.63,141.08,719.89,180.59,301.73,426.71,88.79,438.81,138.11,389.51,617.84,1375.36,363.90,620.09,323.74,615.21,574.12,66.22,15.27,696.05,978.49,657.21,354.70,137.78,197.35,266.89,49.35,20.63,512.01,61.50,166.52,141.93,61.28,508.38,706.01,1123.00,898.40,77.86,1008.94,2.32,114.47,1349.46,273.49,435.24,85.21,93.49,128.86,94.17,537.92,431.42,403.89,323.77,595.45,645.72,452.82,118.60,1471.55,329.62,771.73,93.67,695.54,878.50,107.87,65.38,646.17,192.09,1721.30,223.90,770.92,1076.13,370.91,38.36,136.50,11.03,15.85,3.49
2019,1,1,22,94.31,122.09,156.90,194.96,29.99,748.68,52.61,199.76,201.10,1329.00,56.02,380.36,983.77,80.98,51.08,11.23,209.95,103.86,69.80,602.33,166.96,110.92,169.31,177.28,190.28,317.89,1283.34,67.62,1242.45,218.36,32.26,257.09,317.18,263.68,109.76,24.24,318.56,45.68,140.62,117.70,52.30,327.48,53.05,8.98,184.70,74.77,854.67,28.17,139.70,715.14,178.82,294.82,423.89,86.09,427.77,134.95,381.22,606.76,1366.27,354.75,605.88,316.86,599.75,560.96,65.57,15.03,681.24,957.67,643.23,348.98,136.42,195.41,264.27,48.55,20.26,499.13,60.51,162.33,138.68,60.68,492.88,688.26,1097.27,879.29,77.10,987.48,2.26,111.84,1320.75,267.67,425.26,83.40,91.14,126.79,92.16,526.48,420.57,391.57,315.63,582.78,629.49,441.44,117.44,1434.56,322.60,755.31,91.31,679.60,856.41,104.58,63.99,639.83,190.21,1678.02,218.27,754.52,1049.07,367.27,37.74,134.05,10.83,15.57,3.39
2019,1,1,23,92.34,117.60,154.95,187.82,29.05,716.10,50.32,189.69,196.90,1271.17,53.58,375.62,940.96,79.97,48.50,10.82,199.37,100.60,67.62,576.12,161.21,107.10,160.77,168.35,184.32,313.93,1227.50,65.30,1179.81,210.85,31.25,249.03,301.19,254.61,105.72,23.02,304.69,44.25,135.47,112.58,50.50,313.23,50.38,8.79,175.39,72.43,811.58,27.20,135.32,706.24,173.22,279.96,418.62,84.28,409.16,128.14,367.26,584.45,1349.27,339.31,575.33,305.25,573.65,532.68,63.52,14.51,656.29,922.60,619.67,336.98,132.15,189.29,255.99,46.88,19.51,477.41,58.43,155.27,131.69,58.78,482.56,658.31,1041.95,847.09,74.68,951.31,2.16,106.21,1272.38,257.87,403.82,80.35,87.17,122.43,88.79,507.20,402.27,383.38,301.89,561.44,602.09,422.23,113.76,1372.13,310.79,727.65,87.34,645.34,819.14,102.39,61.65,619.77,184.24,1605.00,208.77,726.88,1003.42,355.76,36.44,129.12,10.43,15.00,3.32
2019,1,1,24,87.13,114.35,153.24,179.64,27.80,684.28,48.09,181.63,185.78,1214.68,51.20,371.47,899.15,79.09,46.44,10.52,190.89,96.28,64.71,550.52,156.53,103.99,153.94,161.19,176.41,310.46,1172.95,63.40,1129.65,204.72,29.90,238.34,288.38,247.21,102.80,22.04,291.16,42.35,129.57,107.57,49.03,299.31,48.24,8.30,167.93,69.32,777.08,26.41,129.51,698.43,165.78,268.05,413.99,79.53,390.98,122.69,351.27,568.28,1334.36,324.23,550.87,291.96,548.16,510.03,60.79,14.09,627.71,882.42,592.69,327.19,126.48,181.16,245.00,45.52,18.97,456.20,56.73,148.37,126.09,56.26,455.33,629.06,997.65,810.20,71.47,909.88,2.06,101.69,1216.97,246.64,386.65,76.85,83.30,118.87,84.92,485.11,384.40,361.74,288.48,536.99,575.34,403.47,108.87,1311.16,297.25,695.96,83.46,617.90,782.74,96.61,58.96,593.17,176.33,1533.68,199.49,695.23,958.84,340.48,35.38,125.55,10.14,14.58,3.13
2019,1,2,1,80.75,111.20,151.59,174.14,27.25,664.94,46.73,174.33,172.20,1180.34,49.75,367.48,873.73,78.24,44.57,10.23,183.22,94.35,63.41,534.95,149.20,99.12,147.75,154.71,172.86,307.12,1139.80,60.43,1084.25,195.14,29.30,233.55,276.79,235.65,99.97,21.15,282.92,41.50,125.60,104.53,46.74,290.85,46.30,7.69,161.18,67.92,745.85,25.18,126.91,690.92,162.45,257.28,409.54,73.71,379.92,117.76,340.51,552.64,1320.00,315.07,528.73,283.02,532.66,489.53,59.57,13.43,608.49,855.39,574.54,311.88,123.93,177.52,240.07,43.39,18.45,443.30,54.07,144.18,121.02,55.13,422.03,611.28,957.55,785.38,70.04,882.02,2.01,97.60,1179.70,239.08,371.11,74.49,80.94,113.31,82.32,470.25,373.53,335.28,280.32,520.54,559.08,392.06,106.68,1274.09,288.15,674.65,81.10,593.07,760.61,89.54,57.15,581.24,172.79,1490.32,193.85,673.93,931.73,333.64,33.73,122.10,9.86,14.18,2.90
2019,1,2,2,79.43,109.71,151.30,169.68,26.59,655.22,46.04,171.31,169.38,1163.09,49.03,366.79,860.96,78.09,43.80,10.09,180.05,92.09,61.89,527.13,147.73,98.14,145.19,152.03,168.72,306.55,1123.13,59.83,1065.47,193.21,28.60,227.95,272.00,233.31,98.63,20.79,278.79,40.50,122.39,103.00,46.28,286.60,45.49,7.56,158.39,66.29,732.93,24.93,123.87,689.63,158.55,252.83,408.77,72.51,374.37,115.72,331.78,545.23,1317.54,310.46,519.58,275.77,524.87,481.06,58.14,13.30,592.90,833.48,559.82,308.79,120.96,173.26,234.32,42.96,18.20,436.82,53.54,142.07,118.93,53.81,415.12,602.34,940.97,765.26,68.36,859.42,1.98,95.91,1149.47,232.96,364.69,72.58,79.76,112.18,80.21,458.20,368.07,329.80,276.23,507.20,550.90,386.33,104.13,1255.47,280.77,657.36,79.91,582.80,749.50,88.08,55.69,567.31,168.65,1468.54,191.02,656.67,918.11,325.64,33.39,120.46,9.73,13.99,2.85
